severity_score,code_complexity,lines_changed,developer_feedbacks,test_coverage,past_acceptance_rate,contains_security_fix,review_time,feedback_score,priority,accepted
6.506676052501415,7.002347027128127,75,8,0.9853576097747392,0.8574036800111908,1,3.1903349539954258,3.135065824716945,high,1
2.2554447458683766,4.918566910597763,22,3,0.3681680002560942,0.8002504545930117,0,3.8397930449314894,2.216698786177693,high,1
3.629301836816963,9.57808102954724,132,5,0.526725016473789,0.8882094152888419,0,11.87752470526535,3.07135095761066,low,1
4.297256589643226,7.473206805182487,465,2,0.8482942659752185,0.33476634187912746,0,11.812927421989235,3.9866436348589565,low,1
5.104629857953324,9.37148682576295,456,2,0.5274278111088635,0.507570620952662,1,22.119383531199123,3.234769857013195,high,0
8.066583652537123,5.748291759449491,302,4,0.3244534216181676,0.779591096007544,0,2.228019194313692,2.6754873568942514,low,0
2.7970640394252375,3.3301384731382564,443,7,0.5237509769185301,0.2644499507590984,0,22.99512038118242,4.379688255708388,low,1
5.628109945722504,1.4754401772824979,418,7,0.11408631043909745,0.37158143785170106,0,5.585170601013709,2.149771519179007,low,1
6.331731119758382,7.534763663354655,267,2,0.13000695523276984,0.831155654556012,0,23.298614518663577,2.9259477116978405,low,0
1.4180537144799796,2.0917269820498072,287,7,0.6941075322306689,0.7700856496204832,1,13.221116321861471,4.9125890825528025,low,1
6.467903667112945,3.7249761544477047,395,7,0.9174606572597457,0.971199567916089,0,15.822299529379206,4.869286514090759,low,1
2.5347171131856236,5.792238170955077,120,2,0.7256781334885183,0.9959740585146502,0,7.919626157525211,1.025138466643969,low,1
1.5854643368675156,6.0797492900177295,246,9,0.0746132406573572,0.24074454697137904,0,14.877862850840486,3.1289336357290134,high,1
9.539969835279999,6.4052487728842245,56,9,0.4028956110310057,0.9004499861736733,1,17.204499827635846,2.3476770355006376,low,0
9.690688297671034,2.4962979731473056,38,1,0.0025535882680637334,0.09451550135006914,1,0.7436989313691805,2.16489547898704,medium,0
8.27557613304815,4.417636643394839,245,9,0.5112067433256329,0.7098002089640555,1,1.304367991770044,3.385008714434722,medium,1
3.741523922560336,6.5547480440527,21,1,0.19320448488185138,0.22009938767555093,0,23.682209780550032,2.7852172927767374,high,0
1.8790490260574548,9.728369781704062,110,8,0.8681466487286567,0.3003111569225627,1,11.252591964981162,3.9313683262025654,low,0
7.158097238609412,7.548680239297198,94,6,0.1043350528690824,0.9463211776645418,0,22.491711847759035,1.1085367614486517,low,1
4.961372443656412,9.30343381384562,394,5,0.0014333986470304039,0.2631512367342119,0,17.65259399519171,4.707563386256987,low,1
2.0983441136030097,7.859908524827594,410,6,0.4511460431137604,0.6731778691606303,1,9.264755237233555,3.2703731685114,high,1
5.456592191001432,6.325452720031604,475,7,0.15543330392573917,0.17812850786325618,0,4.04478710947545,3.7362668088598987,medium,1
1.3094966900369656,2.728210322227101,136,0,0.7379863822751617,0.09338997757048761,1,23.486565726679977,3.418345898847233,low,0
9.18388361870904,7.000170867032617,231,7,0.919934731781395,0.33931702534386443,0,14.235662041812098,4.956526425238522,high,1
3.3290198344001523,6.610416093639164,8,2,0.04193801430256716,0.6241961007894813,0,5.020380649159748,4.945193765185525,low,1
6.962700559185838,6.422222534115398,444,2,0.3955821119160967,0.24794514375408117,0,16.518845036926553,3.439565740021192,low,1
3.8053996848046987,5.408072811894167,328,5,0.9968149760709497,0.300168798671674,0,2.6631399810129395,3.735853179292363,medium,0
5.680612190600297,5.75790943590348,375,3,0.7326719700006685,0.7087298186064551,0,20.89887607389375,3.474279381480702,medium,1
5.920392514089517,4.0099827440629365,290,3,0.9531876437058071,0.10279602298136903,0,2.6182276605004655,2.2427236957583454,medium,1
2.6636900997297435,5.673814233780728,251,3,0.16408328521615556,0.44690509180350746,1,6.050567419842471,1.7704542258917448,low,1
9.726261649881026,2.7780031511063044,400,9,0.22136855949195355,0.9417345298822242,1,2.648623927543321,2.611052607254198,high,1
7.976195410250031,8.246569576243392,361,8,0.15481124059682594,0.396971662414225,0,2.938999595962446,3.7310272892064447,medium,1
9.455490474077703,2.6719925922883703,397,7,0.30236903377593827,0.4342010279774393,0,12.810102610990791,1.223909417249609,low,0
9.053446153848839,1.7646966090051976,87,2,0.7243840683290519,0.738204303607289,0,16.64426036014572,3.0572208272439774,medium,0
6.381099809299767,4.926214237214416,204,0,0.1649466607581882,0.7790115220328468,0,19.029321908629907,2.633589309625559,high,0
9.296868115208051,6.924766955554556,219,0,0.5242340378832885,0.7696063897805245,0,16.833799305649194,3.1099393651424747,low,1
1.7964325184672756,4.939451424401872,406,0,0.26920991911439807,0.9978670249135722,0,9.042010582847666,4.440906532366191,medium,1
2.763845761772307,3.4907871875617773,480,3,0.8291957791369153,0.07145108748705731,0,13.59626299560575,1.190440550228233,medium,1
1.4070456001948426,6.023540655013966,241,5,0.006592405338939011,0.9822532846329993,1,22.30010574906342,4.054496197446808,high,1
3.927972976869379,4.1230210187097995,411,3,0.2231149585386668,0.9501896169973988,0,9.608050470220308,3.6676395677345064,low,1
4.498095607205338,9.395809211139698,320,2,0.605240757572182,0.8521389002595581,0,6.4315026721609065,1.8153919238924834,medium,1
3.442141285965063,9.303806256432148,258,7,0.09671050197384257,0.4541255758520417,0,12.704004855681628,3.9367346781124106,medium,1
8.458637582367365,5.521346379748859,109,7,0.4663122159459896,0.8709023716339244,0,7.487377478289303,2.985487787515831,low,1
4.210779940242303,3.950955946164327,256,5,0.43620729648236967,0.22083241230609518,0,6.652700721104083,2.9240991827109797,medium,1
3.5284105871864266,7.634191725609751,481,8,0.8525230068217636,0.7916558353878302,0,18.801877579451684,2.9322820597867674,medium,0
5.884264748424236,1.3304164913475998,282,9,0.6253971931668133,0.18523830312105416,0,21.43464264884209,4.796936249005105,high,0
2.2683180247728636,5.272921054392861,220,0,0.6397020621591026,0.8153620034711797,0,12.304442044600364,4.777458025347171,high,1
8.219772826786357,4.026910548433002,83,7,0.9518076017891659,0.6145291332640569,0,18.824897726232923,4.654432186741069,low,1
1.6709557931179373,9.284822965922992,107,5,0.9823603753233751,0.09803127951352553,0,4.896601515635169,4.546968294180376,low,0
9.881982429404655,1.1080272454541429,69,0,0.6533947321528386,0.8953195553572253,1,13.369610806342424,1.150352366284273,medium,1
7.9502029236699165,5.975333881465142,97,3,0.5220014501520542,0.5779571954552444,0,15.45069865358315,2.602379708448571,medium,1
2.7884411338075514,7.6659722295996335,212,4,0.6079200584648798,0.6562482781371146,0,12.030607943694143,4.579508254102617,low,1
1.0496990541124216,5.365161887716371,286,6,0.38244370505416037,0.28351003565161004,1,3.2466850841826114,4.0205062226437,medium,1
8.339152856093508,1.7686272714644948,237,7,0.9874566169600774,0.8716355039228065,0,17.751355447748317,2.8266392093136155,high,1
7.361716094628554,9.75215251025112,8,8,0.7050212594968588,0.5452007351535635,0,20.218337163953233,4.093012148868665,low,1
7.561064512368886,5.662093882384881,294,5,0.29100679437916466,0.4211202842915035,0,15.427816992064285,1.832743303254483,low,1
7.941433120173512,6.527676198871102,189,9,0.05776629897206842,0.5342817452283175,0,4.475283537995443,3.3991969817711745,medium,1
1.6664018656068134,3.129488044367566,81,8,0.04472192915196782,0.7033130814677766,0,2.25198233644076,3.1319931275666417,high,1
4.226191556898454,5.351482765961235,108,3,0.20491298052653917,0.6950478756992701,0,7.587691842100254,3.2941880880429704,medium,0
2.0428215357261674,4.862345427624897,321,7,0.2329130542531116,0.3575771009578127,1,1.369267628484857,3.8871816797858174,low,1
8.767930832880342,1.6740625780178537,67,2,0.4150454939539002,0.3852582801062605,0,20.221646745643945,4.7992083649923085,critical,1
6.609683141448022,1.9554431819272051,174,3,0.21484601163625383,0.5622381928384271,0,17.021920341649917,2.056047071787909,low,0
3.9780822236738427,8.53725267656897,346,9,0.6309104308617446,0.9244071207169879,0,13.746683533514789,4.032203101466519,medium,1
1.5720251525742128,3.1583795698593122,351,3,0.21125473081058177,0.7454302669659755,0,21.406363831867697,3.580563875242182,medium,0
3.79884089544096,2.7546244434876748,328,5,0.18787653894114598,0.39041498536555663,0,3.0871972445966707,3.7805802697053186,low,0
3.9266498982407234,5.544203061251253,43,8,0.4712369928003699,0.33703262655176114,1,17.28980412208678,2.71567866004016,medium,1
7.566455605042576,7.918724182262617,187,5,0.8886685993238188,0.5236366741373145,0,3.945856862929613,4.778314385053573,low,0
6.738017242196918,1.5575186672108914,302,0,0.4683054873786342,0.8699913689145947,0,1.9317475290640937,2.918624999950387,medium,0
8.98491468318694,6.1912712767443026,200,4,0.413848744572167,0.008679241595875187,0,3.6232559232270893,1.4863671575964794,medium,1
5.249934326457543,2.0728939855651602,381,8,0.5780949074597088,0.7104860682895641,0,22.84709213165252,3.7227719222063556,high,1
2.0763482134447155,1.3281494574305661,419,4,0.2572136787516285,0.29451225543776693,1,10.850184539463918,1.515476455050087,high,1
7.419203085006955,1.4746955694599566,39,5,0.35343655449043443,0.20839748021616988,0,1.651398861236629,2.290700004857317,low,0
7.847065437552077,8.507476973875972,220,2,0.21383525566713057,0.012137996816758867,0,14.215414233988591,1.9120227094312505,critical,0
6.051494778125466,2.061752352652554,307,7,0.5718099946076837,0.896590620625477,1,5.193280554115265,3.1557375755624895,high,1
7.938704619591049,1.4063622797106277,4,9,0.6973875615692153,0.9122484700064406,0,0.6606556411045219,2.390015532912993,low,1
5.444160367279517,4.94109898428621,121,3,0.6736986409905719,0.061417441643820125,0,18.322066169434226,1.6394129473470036,high,1
5.704595464437946,8.595941247478223,336,3,0.2548178179647618,0.5218153230513606,1,4.1392823546168085,4.163257457670813,medium,1
4.847869165226947,3.361675388403717,77,4,0.779648205747967,0.15257445867360986,1,22.64843210045709,2.873966481752509,high,1
1.2287721406968566,4.795413557733247,468,9,0.25595366524993024,0.7586875546482741,0,14.43079691648446,2.8177961583537177,high,1
1.97102284293974,1.359302793073761,179,8,0.15031155126776297,0.6653914717661469,0,2.544401829705045,4.545451813616806,high,0
1.2828626711806081,5.041706627213883,133,7,0.34980874868719436,0.2971308129551443,0,5.618874073795825,3.15529744177652,medium,0
6.727693701374023,6.198517725734203,311,6,0.597744089170883,0.11696028104036538,0,14.854848975606336,3.8395843834600933,medium,1
3.82920382968694,6.138163483769303,229,4,0.142001818804398,0.8312206628073886,0,8.445649109139207,2.312261710545017,medium,1
5.577136220482325,3.9918402295692865,276,8,0.6480871121084563,0.674252479284851,1,13.005361699653685,3.2451579618796464,low,0
9.168098265334837,3.8397986259682195,152,8,0.863067996253491,0.006819945002552785,0,19.288533095014696,3.9056587452242617,low,1
3.2436300623398746,1.959612570429381,164,9,0.29314051025807053,0.6278717809361053,0,19.1261354435825,2.1858880132589333,medium,0
4.693446307320667,4.301184885816415,290,9,0.4502066161151195,0.8102960276963459,0,16.902689893601973,3.7541365947846446,high,1
7.799960246887438,1.8954520198566818,378,1,0.22831042562517812,0.5907680595764828,0,21.322276194054673,3.275052655380529,high,0
3.059183489424602,7.899363502408464,109,3,0.3612617290703949,0.42471367667671966,0,5.1849762520805625,2.7367726526896803,critical,1
1.6928191884591368,9.696468679733673,126,7,0.021970570802507416,0.583918378542315,1,4.665174980948834,3.8518782465864505,low,0
3.6077630762239123,9.730670110000363,240,0,0.9537693962128271,0.6197120567473473,0,19.28471363195562,2.2676174792978734,medium,1
2.4509915852860398,8.785639894378544,310,4,0.4158902132121951,0.6400346239421308,0,8.040899636353666,3.8580109868008874,medium,1
9.367278871083158,6.407129344056572,418,7,0.7888701098180803,0.9670450539043636,0,12.536286708142526,3.2044562961786016,low,1
8.273083416079754,7.307791275194919,467,1,0.14264343735650964,0.1786477875583583,1,17.982875494909322,1.9824154204966091,low,1
6.700633808593811,3.5668522241237266,401,1,0.8123550441003988,0.6230931273139058,1,9.804410443417172,3.673101867896127,low,0
8.84314531168946,6.676933781553585,389,7,0.860147310962201,0.18799331962968446,1,3.5588140545640146,4.5390575761496965,critical,0
8.23304869209203,5.100845944958897,345,9,0.7154771286876792,0.2099567202490118,0,16.467244242001353,2.240055972821324,critical,1
2.6791305299743224,5.338156057992393,146,8,0.9032083249834054,0.6692578837073668,1,19.703245590927,4.249327540093587,high,0
9.0330309864098,7.819989043376421,252,6,0.16719712946813636,0.9159540849719828,0,0.8007361641504257,2.3445214256274256,medium,1
5.854080177240856,3.537265200375265,183,7,0.47648182878862,0.1590442470992416,0,13.719974730647001,4.284484953702716,low,0
8.266961396476562,3.8623565052506788,309,4,0.6201095320161573,0.9624655337564261,1,11.531019671342746,1.2046041549871545,high,1
9.06482169931144,9.321776120157729,306,0,0.5961929706974873,0.319372326016229,1,6.600506153391335,1.028861255502556,low,0
3.8620312747467747,1.5060186536587503,72,3,0.8610409345262982,0.3913140434568001,1,4.284171327318313,1.453048205075072,medium,1
1.9904673207490908,5.370708685720063,219,1,0.21569136797288568,0.15368082393883753,0,4.918876815341091,4.495771231098161,low,1
3.051416462877475,9.215207203670756,207,2,0.1756438325388664,0.6158361058516504,0,17.536869829280707,3.1348874122386285,critical,1
4.843970097636307,6.493267070363413,173,2,0.25337859485795144,0.5964204946239673,1,13.100585652375065,3.37640518034119,low,1
8.362132893302437,5.9176636679091885,141,8,0.8915500494128707,0.4422697431026492,0,23.557127961371226,4.368821873443696,low,1
8.74657524930709,3.247697613064197,272,9,0.9410270826575747,0.47609138988433586,0,6.215923758925606,1.202583220566538,high,0
1.0625691747807164,4.089479401580034,214,3,0.5696301042699973,0.6229758757868907,1,22.987248154512045,2.548428170340538,low,1
5.596725723198092,8.668435742242236,468,1,0.5013719345705198,0.5834965349643584,0,12.60507464445178,3.5723614377962325,critical,0
4.7566990283390105,6.032963185916123,269,2,0.6053856080126564,0.37426338164841155,1,3.931619874751444,2.6187206574275126,low,0
2.9989702942365724,5.6326797438110185,20,2,0.6163076498466941,0.8841143852998666,1,3.9822075034333895,1.128520802589828,high,0
2.0787883060031453,1.8962174218602603,66,6,0.1703047049434958,0.667660523127356,0,14.801347776518707,3.6037746166759566,medium,1
4.038536542632651,1.144253408096108,483,7,0.6864108816231302,0.20540633059980873,0,20.038434545849473,2.5656051782911953,medium,1
9.486187335212673,9.673166698183442,303,5,0.45235110234842557,0.3199029935057274,0,18.07122084345759,1.0768360065542408,high,1
3.908826388186797,4.392875505581575,147,3,0.5173819588480452,0.7878781017032536,1,15.907242551936596,1.6820735346134343,medium,1
5.669115595690295,6.428917558895539,429,5,0.030316604335155484,0.10452538102009945,0,4.544539468473613,1.8703287313358823,medium,1
7.3271706300566,1.7174356586855648,165,0,0.7645566325310303,0.7502319987242969,0,3.045990135617065,3.0424633534184924,low,1
4.272666421413646,7.148028571507419,378,9,0.8354279612678818,0.35884244114579533,0,0.5058285571492223,1.7454996041336064,low,0
9.746038744488645,9.393100378353648,310,7,0.6194215539345466,0.5516910461084356,0,2.8921557389975003,2.4453090897038985,high,1
9.662025654479,6.180987276976777,6,0,0.7487236352966626,0.2805581171728396,0,18.509615275859524,4.002663054192931,low,1
3.2660406624282774,2.135037901378695,14,4,0.5227060031721019,0.9864565718204278,1,21.538337775742384,4.230879557284239,low,1
5.475236553031469,6.23549374726129,132,1,0.6183533789785556,0.9058402921423042,1,6.148235783102335,4.181651922942304,medium,0
3.707904788350927,7.897124917941872,342,5,0.3945716984632386,0.9284498369442518,0,19.180014650577018,3.780331401621688,medium,1
3.5635644493972087,4.657748829166168,243,8,0.7918742650625126,0.18477551797751668,0,5.172945991787555,3.1672492584192,low,1
1.3319825261907952,8.91853973147321,439,4,0.4682709302644926,0.8416900959617651,0,6.357884558917735,3.2025211771012048,high,1
6.486079005819072,6.83814658021628,231,3,0.6802129044188826,0.5353971010240902,0,5.767715218216763,4.813550238802751,low,1
5.524111209059753,9.093240264602823,228,1,0.6214293786195046,0.7078592002736387,0,1.7156528626555254,4.511474984320833,high,1
1.463308761249904,6.611547801226035,162,2,0.7023145183857498,0.21750406674044642,1,5.060439800353873,3.599136478675308,high,1
3.507818178129503,2.181591748043418,283,5,0.7852158751252233,0.711984645979216,0,9.278268598271769,2.8739797751426903,low,0
9.174392973699883,3.787225399946702,263,7,0.5127134815929951,0.9142672445722961,0,10.028538311624818,3.9162816630479864,high,1
3.1560570160027517,2.8161545342721124,131,7,0.8130659492556687,0.2674813858487999,0,7.772460726489317,1.2508635900405496,medium,1
2.304053848821008,9.179438479451761,431,4,0.497257237271609,0.23335985154950656,1,12.596044212630872,4.778432786646527,high,0
5.405074842498067,7.843600605587344,225,4,0.9566343228639368,0.10441454847347775,0,9.382958463745851,3.1903179824187573,medium,1
9.870854086995406,7.087585320190055,258,9,0.7526717486147942,0.266806675311661,0,23.303569185091007,3.0111618168380767,low,1
3.178497443603504,3.708696876684595,234,2,0.17114164974606416,0.5357922618156125,0,19.472735676784723,2.1633393061869652,high,1
7.049219926652907,2.656402948451922,336,6,0.8295844713634313,0.8327162914375604,0,22.377967629658663,1.0135579790763503,high,1
7.854576537958458,7.808059791900206,409,5,0.5515876608066341,0.27880026265763946,0,13.599533235998525,1.244972769703664,low,0
3.1387378959315972,5.267421512911717,316,0,0.9844609579738653,0.6211443890693135,0,16.440981274950726,2.052033831933486,high,1
7.553947137506736,3.032105969355662,463,3,0.7188190436735273,0.47959069917303987,0,4.416894814878068,3.16618503482117,high,0
4.310048194473279,6.549597803487476,24,5,0.08439074657019108,0.2885790406177716,1,18.190465295072617,1.3343212674608735,low,0
6.690752475342215,1.3630046692460678,271,5,0.3949604276103488,0.5103590811946472,1,6.045321112383924,4.888208035755992,low,1
6.7017673968480524,3.9355322871542815,95,2,0.5172754026732665,0.16796239639587718,0,3.9270738017531412,2.643843131675708,medium,1
5.821972156672826,5.2170129513202115,142,5,0.8390136031598019,0.6395775598485182,1,1.4836946953702932,2.2652698971495013,high,0
1.8126079304896747,2.3316250069846527,182,9,0.7293455343297727,0.11566272118385068,0,11.597410865646186,3.100785919543712,low,1
8.517722460303142,9.861890298317556,206,5,0.3693600706116389,0.7309805251432281,1,7.239547601289733,1.2599463681919136,medium,1
3.8870205847456223,2.8818762813065284,390,8,0.653432687502629,0.1777126783855072,0,23.688088556950433,4.401802694294518,medium,0
2.678666593598688,2.1731781703893898,462,8,0.5769109078983793,0.9981591533168718,0,6.371106097371606,2.8411085408453847,low,0
1.3669762739928752,2.8318138649820677,81,1,0.12605260895240689,0.823672594760412,0,20.86376708748837,1.713341645743915,medium,1
6.318036488694176,7.921550198437518,274,3,0.23485869299860052,0.3438403038597223,0,7.936311074586202,1.646937717799649,low,1
7.098079256580542,4.829550933446585,276,8,0.34112231271431437,0.4262047722893123,0,18.10448102934169,2.4438174149550087,medium,0
1.1492904603507053,6.088743457772842,371,3,0.19548340636350292,0.25919102110768844,0,16.006270786638073,3.2934512532393634,medium,1
5.608837524693529,1.1890824128772466,446,7,0.15013384583002554,0.7671145611799992,0,13.701913534549533,2.6676234317563003,low,1
3.0384619767814414,1.309881777159831,465,9,0.05819777013028704,0.380726969957774,1,10.295386171171382,3.3871893536423197,high,1
6.806555113685048,5.012429948443145,208,2,0.8731025656089301,0.7551855098195357,0,16.270967801847934,3.8219109796029906,low,0
2.569297861044923,8.349897188814612,296,2,0.2889434179648537,0.018401554680180565,1,10.071041230096176,3.9939550493611438,medium,1
7.218439642922194,8.967149908368087,39,8,0.2903206039335662,0.13562095950459574,1,13.380355506692016,2.6038222383770533,high,1
4.480618116704837,1.780359108360762,436,9,0.20622813743015544,0.36497433470256857,0,14.36034081564527,3.868013246228388,low,1
9.43056989863061,5.845267918909205,288,7,0.475397371863883,0.10890853339459272,0,6.782847670872413,1.5660174128349742,low,1
2.2376884973139393,9.219067176513434,124,0,0.5142419679223724,0.6011279922962408,0,8.483807216676661,3.0523848011338806,low,0
4.069597159452327,4.491754789580977,364,9,0.20828135862508002,0.05083209853412329,1,0.9241764936083738,1.2900588674398734,low,0
2.021261691165302,8.466092482855318,457,1,0.6085703378636506,0.859762994589343,0,20.525736344777428,1.976422521185056,high,1
9.322242564507064,2.203260889594926,283,2,0.7229999595937491,0.7613079987559824,1,18.265603891064917,3.33274675799939,high,1
8.896054180428829,9.418550407010189,366,1,0.37384008596545193,0.21625647922795244,1,4.812965652618677,3.9616827421676812,high,1
3.3214746494364005,7.762809857781724,180,2,0.5854516968574387,0.4837919061297178,1,9.008138575201128,1.381237453555809,high,1
6.939856414307611,9.472009535082115,97,7,0.5023019051644463,0.45181307841092055,0,10.39513285071217,1.8282793869623073,low,0
8.354999801810942,7.089555101972558,191,5,0.19554839835610216,0.7248646153403777,0,8.35789926200207,4.9675928581162605,low,1
5.996807304395161,4.270635387994843,74,6,0.7300109887745778,0.40150890047450893,1,19.25870595524311,2.3506305737491378,low,1
5.766855205204059,9.443630552722501,447,9,0.8014530278240474,0.03293529782984572,1,17.547386593713902,2.1361630682639174,low,1
3.1766706181040654,3.480100986782606,273,9,0.6487931155871676,0.27373585884983864,0,18.528230158318095,1.3410283660492643,medium,1
1.837924910253093,3.9895526985555927,497,5,0.3238960277710513,0.46619580523704207,0,21.747056196957303,3.779371061345685,low,1
9.074941821579941,7.307275762015663,49,0,0.9267924944093012,0.974492216160639,0,14.486054513658914,3.033013537685745,medium,0
9.103762514469974,7.887846695728476,484,2,0.4553583879951243,0.8811586669543453,0,14.941556732159277,1.6302035113993814,low,1
6.697913115459412,9.364631354642384,337,0,0.26587848538509784,0.18140614400219046,1,17.46545181170997,3.531592934377629,medium,1
4.051268119438306,2.8432216815058853,210,9,0.4082346208219565,0.723275940490771,0,16.508965974290913,3.103041429444281,low,1
4.142886171513948,8.181982316973016,116,8,0.6920750919082098,0.9368254730147876,0,20.9406059323756,3.259781192263558,medium,1
7.533601109832154,7.646914480572671,23,8,0.8459317856592492,0.008792613035258579,0,18.599657837346804,4.979419222278995,low,1
9.073992339573193,1.574151006282381,98,4,0.3565754992828726,0.720945673670826,1,3.330777487252,1.1144509117671886,low,1
8.983777818386056,4.485008270891862,328,3,0.2326244460093747,0.4593334956111573,0,22.31642746302299,4.65988864378552,low,1
8.018879912718615,3.5448891135408873,397,8,0.6264931318352048,0.6802361962831112,0,16.552833322078257,4.3675630463292165,low,0
6.77828481538859,3.7404138191862737,407,8,0.9212151001062855,0.6055892735717903,0,3.487929256919313,2.6613712986406295,low,0
1.7572596849554394,9.846521915992307,313,2,0.1832933635594216,0.9846654944557015,0,18.641382789324418,4.523785414553451,low,0
2.454658426851524,6.784996721319351,190,4,0.8030193822993665,0.28881540629786784,0,8.922694448871308,3.5942449694913967,high,0
9.086987696743714,7.459085420141497,182,2,0.47660718148748416,0.7861429818692648,0,19.440480932857824,4.557418066804841,low,0
6.457861536936309,9.789558735835083,148,9,0.7995125039620917,0.23463988831306115,0,22.9520396602701,3.3789235290525834,critical,1
1.0827734645496667,4.394816042118748,342,1,0.5055411497732909,0.4356079775501729,0,6.498187848559848,1.864596957276718,medium,0
1.913243885794289,8.216561516075254,495,0,0.3773277743022193,0.9753808739674118,1,20.649159582995367,3.304885536207093,medium,1
6.971515921972502,4.910778669740458,436,9,0.6967410002096508,0.7661362960141526,0,18.678692198382556,1.716248991720549,high,1
1.0455542546159682,8.825803046334817,23,1,0.9006272945948973,0.31582125628355906,0,16.27284515471098,1.563311710749172,medium,1
2.4472724627574878,2.625917871801729,105,7,0.32025173037018106,0.6193692830919499,0,9.54563279718147,3.616244927685695,low,1
5.938604104299275,9.529175593578517,163,7,0.46074813499437184,0.049692083502774986,0,3.0817592429448077,4.789906466142339,low,1
7.227056779234239,2.968945375697917,67,2,0.2294006266965225,0.2663949166209697,0,11.871575456118283,3.35398391682978,high,1
6.867651335523405,3.935984562828384,290,6,0.18340946361735078,0.7183904896036145,1,2.9831657997710272,4.183150531928906,low,1
3.018423785145038,7.8057301069610245,289,6,0.7778901423921751,0.5700935695883249,0,12.25345983164064,1.673457453064883,medium,1
7.409612992127823,4.543796274088661,46,1,0.20066411668844242,0.4696728529767723,1,19.776891863225888,3.616841464755768,high,1
3.135241787471201,6.4739023908980196,81,8,0.7933181713344499,0.6908760600159631,0,23.944496158422634,3.931909885985887,medium,1
3.9285972834334095,5.001161509624857,429,2,0.4292170518402645,0.398458890819826,0,5.15320472008806,1.1664580820574448,low,1
7.718422646062217,7.6813294338080365,147,1,0.9950487234077158,0.026156144532413106,1,5.3846639951550275,1.388657268174648,low,1
6.846696091424932,3.0549812713174975,222,2,0.19734141819128925,0.4410266235155673,0,19.555758300098123,4.126323522113397,low,1
8.643010694447602,1.526121885131893,343,1,0.09297799251282601,0.9021291922932616,0,11.522877858984433,2.759800085848691,medium,1
6.91851603070309,3.699364577257596,15,7,0.0754330696034956,0.8566151283141212,1,22.021408006749226,2.622324011528845,medium,1
6.114777430019244,5.268777983815872,379,4,0.8354180047242007,0.4089971854095129,0,18.57141158315854,4.681478387756712,medium,1
1.8430729104528323,2.512180469734107,121,2,0.43777631105834336,0.022221440760382682,0,17.806052471159518,4.96786329741451,low,1
4.309442227534902,4.193175606907499,78,4,0.003124349647371627,0.6363072726203157,0,2.895912153384435,4.057538147622571,low,1
3.386821309135529,4.599847164642116,322,7,0.874771362503336,0.7411944277828646,1,1.3430757815911167,4.170375097273408,critical,1
3.195906790411752,1.5165265931944618,295,6,0.8769210069103045,0.29424357608427487,0,7.943926262006744,1.8332839902944182,low,1
